Sample_ID,Batch_Code,Product_Name,Test_Date,Moisture_Content_%,Fat_Content_%,Protein_Content_%,Water_Activity_Aw,Acid_Insoluble_Ash_%,Acid_Value_mgKOHg,Peroxide_Value,Total_Plate_Count_CFUg,Yeast_Mold_Count_CFUg,Lead_Pb_mgkg,Cadmium_Cd_mgkg,Failure_Category,Historical_Status
SPL-2026-7199,B-250615-3,Cracker Filled,2025-06-15,7.09,20.83,,0.433,0.086,1.3,1.7,50,4405.0,0.072,0.176,None,Pass
SPL-2026-8046,B-250615-6,Cracker Plain,2025-06-15,3.49,15.52,6.58,0.548,0.006,2.03,0.54,11539.0,7480.0,0.528,0.021,None,Pass
SPL-2026-6208,B-250616-7,Cookies Choco Chip,2025-06-16,3.85,20.0,7.96,0.647,0.009,0.69,1.73,3828.0,188.0,0.0,0.082,None,Pass
SPL-2026-7456,B-250616-1,Marie Biscuit,2025-06-16,4.63,19.73,7.04,0.553,0.007,1.94,2.42,50,10,0.064,0.02,Stability,Fail
SPL-2026-0392,B-250617-5,Marie Biscuit,2025-06-17,3.81,15.17,6.24,0.542,0.065,1.02,1.79,17925.0,1754.0,0.034,0.08,None,Pass
SPL-2026-0515,B-250617-7,Cracker Plain,2025-06-17,2.71,21.0,7.0,0.502,,0.98,0.78,,10,0.203,0.004,None,Pass
SPL-2026-2251,B-250617-5,Butter Biscuit,2025-06-17,2.84,14.38,5.58,0.493,0.074,1.27,0.76,50,2188.0,0.356,0.0,None,Pass
SPL-2026-5045,B-250617-4,Cracker Plain,2025-06-17,2.7,15.85,6.35,0.573,0.03,0.39,0.66,19033.0,7415.0,0.13,0.198,None,Pass
SPL-2026-5577,B-250617-2,Sandwich Biscuit,2025-06-17,2.27,21.61,6.16,0.62,0.025,1.98,0.98,50,7332.0,0.0,0.054,None,Pass
SPL-2026-8203,B-250617-2,Cracker Filled,2025-06-17,2.22,14.16,4.99,0.497,0.069,1.15,0.95,50,10,0.404,0.088,None,Pass
SPL-2026-2218,B-250618-8,Butter Biscuit,2025-06-18,3.76,20.21,7.38,0.678,0.087,1.33,0.73,2880.0,859.0,0.436,0.036,None,Pass
SPL-2026-5330,B-250618-5,Marie Biscuit,2025-06-18,3.46,18.76,5.92,0.481,0.036,2.07,0.83,13825.0,4272.0,0.571,0.24,Heavy_Metal,Fail
SPL-2026-6744,B-250618-6,Cracker Filled,2025-06-18,3.35,12.26,5.97,0.709,0.062,,0.11,7410.0,8648.0,,0.068,None,Pass
SPL-2026-9940,B-250618-8,Butter Biscuit,2025-06-18,2.83,15.87,8.6,0.813,0.076,0.9,2.56,77414.0,27724.0,0.143,0.0,Microbiological,Fail
SPL-2026-0177,B-250619-6,Wafer Vanilla,2025-06-19,2.1,20.18,9.35,0.683,0.061,1.06,0.67,16915.0,2073.0,0.649,0.16,Heavy_Metal,Fail
SPL-2026-9863,B-250619-3,Wafer Vanilla,2025-06-19,3.82,13.55,7.97,0.531,0.044,0.84,0.75,5006.0,2614.0,0.188,0.034,None,Pass
SPL-2026-3319,B-250620-5,Marie Biscuit,2025-06-20,6.19,15.2,4.33,0.688,0.149,0.61,0.57,50,2748.0,0.214,0.147,Physicochemical,Fail
SPL-2026-4733,B-250620-2,Sandwich Biscuit,2025-06-20,5.0,23.24,4.49,0.579,0.036,1.47,0.86,20406.0,10,0.489,0.0,None,Pass
SPL-2026-4814,B-250620-5,Butter Biscuit,2025-06-20,1.96,16.79,6.36,0.486,0.003,0.94,1.19,3392.0,4650.0,0.037,0.148,None,Pass
SPL-2026-9288,B-250620-6,Cracker Plain,2025-06-20,4.91,15.31,,,0.0,2.03,2.07,10768.0,2482.0,0.632,0.268,Heavy_Metal,Fail
SPL-2026-3525,B-250621-7,Cookies Choco Chip,2025-06-21,4.93,22.76,7.32,0.651,0.041,,0.0,50,6125.0,,0.091,None,Pass
SPL-2026-4198,B-250621-6,Cracker Filled,2025-06-21,5.81,18.1,6.0,0.733,0.167,0.85,1.72,15254.0,10,0.331,0.199,Physicochemical,Fail
SPL-2026-0062,B-250622-8,Wafer Vanilla,2025-06-22,2.97,23.2,5.18,0.484,0.011,1.1,1.0,8608.0,752.0,0.0,,None,Pass
SPL-2026-6188,B-250622-7,Cracker Plain,2025-06-22,2.75,20.7,,0.49,0.047,1.95,0.71,13099.0,585.0,0.0,0.079,None,Pass
SPL-2026-7649,B-250622-8,Marie Biscuit,2025-06-22,0.3,19.1,7.42,,0.123,0.85,1.58,50,10,0.355,0.024,None,Pass
SPL-2026-9189,B-250622-6,Wafer Vanilla,2025-06-22,2.65,17.24,7.8,0.618,0.079,1.29,0.65,50,2241.0,0.177,0.0,None,Pass
SPL-2026-9577,B-250622-6,Cracker Plain,2025-06-22,2.56,23.62,4.77,0.576,0.066,1.12,0.42,17200.0,352.0,0.012,0.099,None,Pass
SPL-2026-0877,B-250623-5,Wafer Vanilla,2025-06-23,1.32,20.87,7.72,0.641,0.048,0.07,2.13,50,10,0.371,0.103,None,Pass
SPL-2026-1913,B-250623-7,Cookies Choco Chip,2025-06-23,5.14,18.27,9.81,0.595,0.114,0.35,1.32,50,5699.0,0.104,0.193,None,Pass
SPL-2026-6845,B-250623-6,Wafer Vanilla,2025-06-23,3.23,23.76,6.91,0.534,,1.28,1.14,50,9543.0,0.463,0.138,None,Pass
SPL-2026-6951,B-250623-5,Sandwich Biscuit,2025-06-23,5.06,15.62,1.5,0.78,0.154,1.24,0.86,493.0,11074.0,,0.057,Physicochemical,Fail
SPL-2026-7920,B-250623-8,Sandwich Biscuit,2025-06-23,2.12,14.45,,0.78,0.109,1.69,0.91,20000,10322.0,0.0,,Microbiological,Fail
SPL-2026-8238,B-250623-1,Marie Biscuit,2025-06-23,4.66,22.66,5.49,0.52,0.02,1.56,2.49,5071.0,10,0.355,0.047,None,Pass
SPL-2026-0786,B-250624-6,Marie Biscuit,2025-06-24,2.39,24.44,4.08,0.452,0.093,1.14,0.45,19503.0,8192.0,0.145,0.058,None,Pass
SPL-2026-2808,B-250624-6,Sandwich Biscuit,2025-06-24,6.02,20.49,5.46,0.758,0.099,0.0,,25007.0,10,0.283,0.09,Physicochemical,Fail
SPL-2026-5601,B-250624-7,Cracker Plain,2025-06-24,6.6,15.05,8.33,0.463,0.012,0.73,1.66,4028.0,10,0.129,0.001,None,Pass
SPL-2026-6927,B-250624-6,Cracker Plain,2025-06-24,3.07,11.92,5.61,0.574,0.019,1.25,1.01,50,4164.0,0.173,0.081,None,Pass
SPL-2026-3556,B-250625-8,Cracker Filled,2025-06-25,3.35,23.26,5.15,0.576,0.032,1.17,1.65,50,10,0.112,0.078,None,Pass
SPL-2026-5333,B-250625-5,Cookies Choco Chip,2025-06-25,3.34,,6.78,0.671,0.104,1.02,1.51,6192.0,7718.0,0.177,0.072,None,Pass
SPL-2026-5825,B-250625-7,Sandwich Biscuit,2025-06-25,3.49,21.45,5.12,0.612,0.036,0.0,0.62,880.0,2387.0,0.358,0.092,None,Pass
SPL-2026-6426,B-250625-8,Butter Biscuit,2025-06-25,3.33,10.89,8.07,0.567,0.003,1.25,1.74,26476.0,6735.0,0.018,0.029,None,Pass
SPL-2026-9151,B-250625-1,Butter Biscuit,2025-06-25,2.75,14.91,7.81,0.673,0.0,1.18,1.64,2021.0,1427.0,0.228,0.0,None,Pass
SPL-2026-9326,B-250625-5,Marie Biscuit,2025-06-25,5.34,18.28,6.03,0.474,0.013,2.08,0.53,50,2587.0,0.365,0.0,None,Pass
SPL-2026-9465,B-250625-8,Wafer Vanilla,2025-06-25,2.49,25.05,7.64,,0.061,0.82,1.82,50,1912.0,0.066,,None,Pass
SPL-2026-2705,B-250626-6,Sandwich Biscuit,2025-06-26,4.26,18.49,6.73,0.533,0.034,1.11,0.72,10533.0,10,0.122,0.238,None,Pass
SPL-2026-5290,B-250626-1,Cracker Plain,2025-06-26,3.02,19.19,5.34,0.458,0.042,1.92,0.58,1027.0,3050.0,0.079,,None,Pass
SPL-2026-6869,B-250626-3,Marie Biscuit,2025-06-26,5.42,11.72,7.19,0.584,0.0,1.86,2.37,,,0.0,0.0,Stability,Fail
SPL-2026-6881,B-250626-8,Marie Biscuit,2025-06-26,2.92,15.94,8.06,0.753,0.005,1.57,2.01,3611.0,9576.0,0.128,0.0,None,Pass
SPL-2026-7030,B-250626-6,Cracker Filled,2025-06-26,6.03,11.04,3.16,0.776,0.163,1.15,1.96,16127.0,10,0.315,0.15,Physicochemical,Fail
SPL-2026-7234,B-250626-1,Wafer Vanilla,2025-06-26,1.28,21.86,,0.527,0.024,0.85,1.7,10305.0,10,0.413,0.15,Heavy_Metal,Fail
SPL-2026-7520,B-250626-7,Cracker Filled,2025-06-26,2.36,13.89,5.61,0.64,0.046,1.56,1.45,14800.0,7022.0,,0.09,None,Pass
SPL-2026-1664,B-250627-7,Butter Biscuit,2025-06-27,5.91,26.39,8.58,0.561,0.11,1.62,1.17,22583.0,1685.0,,0.023,None,Pass
SPL-2026-4098,B-250627-4,Sandwich Biscuit,2025-06-27,4.63,14.86,7.74,0.741,0.0,0.29,1.52,34314.0,11388.0,0.146,,Microbiological,Fail
SPL-2026-7034,B-250627-4,Sandwich Biscuit,2025-06-27,3.28,21.15,,,0.0,0.7,0.37,10296.0,6181.0,0.417,0.055,None,Pass
SPL-2026-7358,B-250627-3,Marie Biscuit,2025-06-27,2.02,8.43,8.57,0.431,0.0,1.28,0.99,1559.0,4855.0,0.568,0.15,Heavy_Metal,Fail
SPL-2026-1936,B-250628-2,Cookies Choco Chip,2025-06-28,5.25,18.41,4.37,0.702,0.135,0.56,0.92,3948.0,10,0.305,0.018,Physicochemical,Fail
SPL-2026-4544,B-250628-3,Cookies Choco Chip,2025-06-28,4.89,19.17,5.88,0.538,0.0,2.32,2.51,50,4714.0,0.039,0.031,Stability,Fail
SPL-2026-7723,B-250628-2,Wafer Vanilla,2025-06-28,7.1,13.36,3.97,0.712,0.12,1.77,1.23,50,10,0.423,0.066,Physicochemical,Fail
SPL-2026-9236,B-250628-3,Sandwich Biscuit,2025-06-28,3.34,24.48,8.68,0.504,0.058,1.82,0.96,1037.0,10,0.59,0.21,Heavy_Metal,Fail
SPL-2026-0612,B-250629-7,Wafer Vanilla,2025-06-29,2.83,23.02,6.47,0.75,,0.86,0.99,20989.0,1657.0,0.273,0.007,None,Pass
SPL-2026-2709,B-250629-6,Cookies Choco Chip,2025-06-29,3.38,19.6,7.62,0.739,0.054,1.28,0.85,63184.0,17901.0,0.201,0.018,Microbiological,Fail
SPL-2026-2885,B-250629-3,Cookies Choco Chip,2025-06-29,4.91,15.24,6.82,0.626,0.077,0.89,1.83,4263.0,7039.0,0.0,0.188,None,Pass
SPL-2026-6298,B-250630-5,Sandwich Biscuit,2025-06-30,5.07,19.21,6.67,0.453,0.0,1.48,0.71,21102.0,3847.0,0.13,0.111,None,Pass
SPL-2026-5626,B-250701-7,Cracker Plain,2025-07-01,4.54,15.25,6.25,0.567,0.051,0.84,0.95,14944.0,5967.0,0.254,0.046,None,Pass
SPL-2026-6595,B-250701-7,Cracker Filled,2025-07-01,2.4,20.87,6.34,0.468,0.0,0.91,0.94,16939.0,1324.0,0.173,0.045,None,Pass
SPL-2026-7059,B-250701-8,Marie Biscuit,2025-07-01,,24.7,8.81,0.721,0.009,,1.24,39810.0,5000,0.363,0.105,Microbiological,Fail
SPL-2026-4104,B-250702-7,Wafer Vanilla,2025-07-02,3.59,21.6,6.95,0.47,0.043,1.49,,9082.0,6190.0,0.223,0.042,None,Pass
SPL-2026-7351,B-250702-7,Butter Biscuit,2025-07-02,4.23,20.77,9.75,0.583,0.022,0.41,0.18,23571.0,10,0.253,0.0,None,Pass
SPL-2026-7497,B-250702-7,Wafer Vanilla,2025-07-02,3.27,17.93,3.84,0.616,0.081,1.62,1.48,,3610.0,0.084,0.081,None,Pass
SPL-2026-8318,B-250702-4,Marie Biscuit,2025-07-02,5.14,11.19,6.77,0.644,0.035,0.0,0.97,11221.0,10,0.268,0.051,None,Pass
SPL-2026-8872,B-250702-4,Cookies Choco Chip,2025-07-02,6.15,14.74,4.24,0.657,0.22,0.85,1.82,50,10,0.02,0.085,Physicochemical,Fail
SPL-2026-9833,B-250702-4,Wafer Vanilla,2025-07-02,4.98,23.55,4.91,0.409,0.059,1.59,1.26,11649.0,3955.0,0.594,0.175,Heavy_Metal,Fail
SPL-2026-0365,B-250703-3,Wafer Vanilla,2025-07-03,3.73,25.71,5.56,0.718,0.033,0.71,1.47,11489.0,10,0.236,0.055,None,Pass
SPL-2026-0405,B-250703-8,Cracker Plain,2025-07-03,5.59,20.28,2.37,0.624,0.143,1.17,0.88,14953.0,1042.0,0.396,0.072,Physicochemical,Fail
SPL-2026-0863,B-250703-4,Wafer Vanilla,2025-07-03,4.46,23.06,7.2,,0.09,2.13,2.17,50,10,0.372,,Stability,Fail
SPL-2026-6141,B-250703-4,Butter Biscuit,2025-07-03,2.97,14.31,6.46,,0.048,1.37,2.05,8187.0,10,0.226,0.018,None,Pass
SPL-2026-9350,B-250703-3,Cookies Choco Chip,2025-07-03,3.33,21.1,6.67,0.53,0.056,2.33,0.0,50,10,0.512,0.38,Heavy_Metal,Fail
SPL-2026-3246,B-250704-8,Butter Biscuit,2025-07-04,3.37,24.07,6.78,0.567,0.066,1.08,1.52,50,1524.0,0.112,0.0,None,Pass
SPL-2026-5868,B-250704-7,Butter Biscuit,2025-07-04,6.02,11.51,7.46,0.582,0.022,1.4,1.85,,4277.0,0.448,0.059,None,Pass
SPL-2026-6898,B-250704-5,Butter Biscuit,2025-07-04,4.93,,1.5,0.748,0.083,2.09,1.03,14594.0,5495.0,0.28,0.112,Physicochemical,Fail
SPL-2026-7142,B-250704-7,Sandwich Biscuit,2025-07-04,4.4,17.28,4.92,0.639,0.002,0.72,1.85,50,10,0.0,0.066,None,Pass
SPL-2026-8262,B-250705-5,Wafer Vanilla,2025-07-05,3.09,22.86,5.22,0.529,0.038,0.85,0.92,50,10,0.278,0.1,None,Pass
SPL-2026-8785,B-250705-8,Butter Biscuit,2025-07-05,2.56,17.84,7.33,0.655,0.035,0.66,1.93,8126.0,5623.0,0.35,0.15,Heavy_Metal,Fail
SPL-2026-0746,B-250706-8,Butter Biscuit,2025-07-06,2.28,,3.88,0.85,0.011,,1.03,20263.0,33872.0,0.088,0.0,Microbiological,Fail
SPL-2026-3487,B-250706-2,Butter Biscuit,2025-07-06,2.94,18.53,7.36,0.477,0.009,1.01,1.27,3875.0,10,0.466,0.0,None,Pass
SPL-2026-1180,B-250707-7,Butter Biscuit,2025-07-07,7.07,14.44,2.63,0.729,0.08,0.67,1.84,7201.0,10,0.028,0.195,Physicochemical,Fail
SPL-2026-4980,B-250707-4,Cracker Filled,2025-07-07,4.25,,6.32,0.604,0.059,1.4,0.71,539.0,,0.0,0.015,None,Pass
SPL-2026-7926,B-250707-5,Cracker Plain,2025-07-07,1.85,21.69,5.76,0.641,0.034,0.91,1.73,50,5649.0,0.137,0.108,None,Pass
SPL-2026-8997,B-250707-8,Butter Biscuit,2025-07-07,5.3,17.75,5.48,0.712,0.129,1.21,0.45,1851.0,3867.0,0.218,0.059,Physicochemical,Fail
SPL-2026-1673,B-250708-6,Butter Biscuit,2025-07-08,3.17,18.53,7.04,0.506,0.06,,0.84,4445.0,10,0.194,0.0,None,Pass
SPL-2026-2384,B-250708-4,Sandwich Biscuit,2025-07-08,4.78,20.01,4.77,0.449,0.049,1.29,0.9,1240.0,4104.0,,0.0,None,Pass
SPL-2026-8650,B-250708-5,Marie Biscuit,2025-07-08,4.41,22.94,7.17,0.554,0.026,1.45,1.22,12710.0,6965.0,0.32,,None,Pass
SPL-2026-5037,B-250709-2,Cracker Plain,2025-07-09,3.79,16.37,4.47,0.486,0.0,1.22,1.07,5077.0,10,0.0,0.086,None,Pass
SPL-2026-5488,B-250709-5,Cracker Plain,2025-07-09,3.77,20.63,6.61,0.685,0.074,1.06,1.49,1060.0,10,0.389,0.035,None,Pass
SPL-2026-7514,B-250709-2,Cracker Plain,2025-07-09,,19.56,3.07,0.694,0.153,1.33,0.63,50,,0.271,0.023,Physicochemical,Fail
SPL-2026-1405,B-250710-5,Sandwich Biscuit,2025-07-10,,16.46,5.55,0.722,0.009,0.76,2.21,72209.0,,0.0,0.079,Microbiological,Fail
SPL-2026-1920,B-250710-4,Wafer Vanilla,2025-07-10,6.24,15.76,3.0,0.648,0.058,,0.5,6156.0,10,0.61,,Heavy_Metal,Fail
SPL-2026-4782,B-250710-6,Cracker Plain,2025-07-10,4.83,16.75,4.78,0.556,0.03,1.0,1.15,13022.0,10,0.212,0.166,None,Pass
SPL-2026-4820,B-250710-4,Sandwich Biscuit,2025-07-10,1.96,17.93,8.51,0.416,0.128,0.51,1.83,14694.0,10,0.539,0.047,None,Pass
SPL-2026-5711,B-250710-3,Cracker Plain,2025-07-10,4.44,15.91,3.3,0.415,0.034,2.52,1.8,50,,0.467,0.152,Stability,Fail
SPL-2026-9075,B-250710-3,Cracker Filled,2025-07-10,7.44,19.54,5.04,0.641,0.014,0.98,,50,975.0,0.38,0.04,None,Pass
SPL-2026-2852,B-250711-1,Cookies Choco Chip,2025-07-11,4.98,24.98,6.46,0.446,0.058,0.8,,3494.0,10,0.139,0.087,None,Pass
SPL-2026-4188,B-250711-5,Butter Biscuit,2025-07-11,2.08,14.12,,0.584,0.049,0.79,1.46,50,6769.0,0.041,0.009,None,Pass
SPL-2026-6903,B-250711-7,Marie Biscuit,2025-07-11,6.29,20.4,4.69,0.511,0.101,2.15,1.91,,945.0,0.207,0.021,Stability,Fail
SPL-2026-9045,B-250711-4,Cookies Choco Chip,2025-07-11,2.3,19.29,6.66,0.455,0.046,0.18,0.73,50,10,0.361,0.098,None,Pass
SPL-2026-0508,B-250712-7,Wafer Vanilla,2025-07-12,,22.69,5.31,0.493,0.0,1.61,1.51,5251.0,10,0.19,0.088,None,Pass
SPL-2026-1076,B-250712-8,Butter Biscuit,2025-07-12,4.82,20.55,6.34,0.581,0.063,1.67,1.18,50,,0.191,0.084,None,Pass
SPL-2026-3894,B-250712-6,Wafer Vanilla,2025-07-12,5.0,14.85,2.46,0.761,0.08,,1.09,15730.0,7397.0,0.0,0.087,Physicochemical,Fail
SPL-2026-5065,B-250712-4,Sandwich Biscuit,2025-07-12,3.1,29.89,6.61,0.523,0.083,1.13,1.41,24845.0,1469.0,0.119,0.172,None,Pass
SPL-2026-6854,B-250712-7,Cookies Choco Chip,2025-07-12,3.73,,8.07,0.519,0.106,0.86,0.85,50,6147.0,0.202,0.0,None,Pass
SPL-2026-9959,B-250712-2,Cracker Plain,2025-07-12,1.84,20.61,,0.664,,1.28,1.37,3450.0,7014.0,,0.093,None,Pass
SPL-2026-0929,B-250713-6,Sandwich Biscuit,2025-07-13,3.41,17.27,7.39,0.499,0.066,2.0,1.13,3563.0,448.0,0.0,0.09,None,Pass
SPL-2026-4088,B-250713-2,Cracker Plain,2025-07-13,6.49,18.64,,0.703,0.157,,0.29,13020.0,1923.0,0.063,0.16,Physicochemical,Fail
SPL-2026-6981,B-250713-1,Cookies Choco Chip,2025-07-13,4.52,21.17,3.99,0.64,0.115,0.75,0.88,13506.0,1839.0,0.171,0.012,Physicochemical,Fail
SPL-2026-0161,B-250714-6,Cracker Plain,2025-07-14,4.64,16.96,6.15,0.466,0.034,2.27,1.07,288.0,10,0.384,0.036,None,Pass
SPL-2026-0808,B-250714-5,Cracker Filled,2025-07-14,3.65,15.75,8.5,0.655,0.034,0.91,0.1,27891.0,17000.0,0.208,0.185,Microbiological,Fail
SPL-2026-1272,B-250714-1,Sandwich Biscuit,2025-07-14,4.26,19.54,7.5,0.446,0.03,2.02,1.85,13851.0,3670.0,0.285,0.14,Stability,Fail
SPL-2026-2388,B-250714-6,Cookies Choco Chip,2025-07-14,5.5,15.95,5.42,0.533,,,2.74,,4557.0,0.06,0.092,Stability,Fail
SPL-2026-7949,B-250714-4,Cracker Filled,2025-07-14,3.64,15.8,5.11,0.683,0.1,1.03,1.23,20096.0,4834.0,0.232,0.017,None,Pass
SPL-2026-8619,B-250714-6,Butter Biscuit,2025-07-14,3.1,16.56,6.84,0.524,0.091,1.0,0.94,2939.0,10,0.198,0.024,None,Pass
SPL-2026-2662,B-250715-3,Cookies Choco Chip,2025-07-15,4.06,24.07,6.98,,0.061,1.32,0.89,50,4676.0,0.12,0.101,None,Pass
SPL-2026-3863,B-250715-4,Butter Biscuit,2025-07-15,4.89,21.94,4.04,0.776,0.18,1.63,0.74,50,2726.0,0.219,0.034,Physicochemical,Fail
SPL-2026-3880,B-250715-8,Cookies Choco Chip,2025-07-15,3.66,18.44,6.45,0.778,0.045,0.76,1.5,95864.0,,0.135,0.0,Microbiological,Fail
SPL-2026-5068,B-250715-1,Cookies Choco Chip,2025-07-15,6.33,24.1,5.86,,0.15,1.6,1.76,50,1149.0,0.137,0.144,Physicochemical,Fail
SPL-2026-5135,B-250715-3,Sandwich Biscuit,2025-07-15,4.03,19.28,7.28,0.508,0.021,1.03,0.0,50,5866.0,0.36,0.102,None,Pass
SPL-2026-5758,B-250715-4,Marie Biscuit,2025-07-15,4.63,9.77,7.22,0.667,0.0,,0.51,11410.0,3994.0,0.096,0.034,None,Pass
SPL-2026-6128,B-250715-5,Marie Biscuit,2025-07-15,3.14,17.39,7.24,0.606,0.047,1.33,1.69,38161.0,10,0.105,0.032,None,Pass
SPL-2026-9242,B-250715-2,Sandwich Biscuit,2025-07-15,5.42,10.71,3.35,0.621,0.172,0.67,0.76,12685.0,82.0,0.236,0.068,Physicochemical,Fail
SPL-2026-0244,B-250716-2,Sandwich Biscuit,2025-07-16,2.13,17.75,7.33,0.661,0.0,1.0,0.69,36680.0,5479.0,0.416,0.201,Heavy_Metal,Fail
SPL-2026-1131,B-250716-6,Marie Biscuit,2025-07-16,3.36,10.65,6.54,0.412,0.036,0.64,0.03,12365.0,3819.0,0.321,0.165,None,Pass
SPL-2026-2313,B-250716-1,Cracker Filled,2025-07-16,3.6,,4.86,0.65,0.081,1.08,1.57,7617.0,7517.0,0.693,0.15,Heavy_Metal,Fail
SPL-2026-2457,B-250716-1,Cracker Plain,2025-07-16,2.69,15.02,,0.576,0.063,0.91,0.81,3603.0,2071.0,0.35,0.15,Heavy_Metal,Fail
SPL-2026-4074,B-250716-4,Cookies Choco Chip,2025-07-16,4.13,11.07,7.21,0.575,0.031,1.34,1.12,50,4543.0,0.185,0.074,None,Pass
SPL-2026-2253,B-250717-5,Marie Biscuit,2025-07-17,0.3,21.14,6.12,0.445,0.044,0.0,0.9,50,10,0.294,,None,Pass
SPL-2026-5563,B-250717-2,Wafer Vanilla,2025-07-17,1.84,20.71,5.6,0.457,0.106,1.07,2.45,50,,0.263,0.069,None,Pass
SPL-2026-5696,B-250717-4,Cracker Filled,2025-07-17,4.54,15.01,4.46,0.517,0.027,2.21,0.27,50,4442.0,0.062,0.069,None,Pass
SPL-2026-9281,B-250717-7,Cookies Choco Chip,2025-07-17,2.82,17.68,6.87,0.513,0.003,1.25,1.73,,6402.0,0.109,0.0,None,Pass
SPL-2026-9542,B-250717-6,Cracker Filled,2025-07-17,2.4,20.86,7.21,0.596,0.003,1.5,0.42,50,8143.0,0.107,0.0,None,Pass
SPL-2026-0414,B-250718-5,Cookies Choco Chip,2025-07-18,2.26,19.58,8.5,0.467,0.035,0.53,0.95,294.0,2107.0,0.059,0.039,None,Pass
SPL-2026-1601,B-250718-7,Butter Biscuit,2025-07-18,3.28,17.87,8.97,0.536,0.042,1.74,1.71,50,10,0.289,0.167,None,Pass
SPL-2026-1986,B-250718-3,Marie Biscuit,2025-07-18,3.18,20.76,9.35,0.444,0.036,0.72,0.7,50,,0.085,,None,Pass
SPL-2026-7473,B-250718-8,Wafer Vanilla,2025-07-18,2.97,12.63,8.09,0.463,0.048,1.06,0.22,50,10,0.258,0.011,None,Pass
SPL-2026-2467,B-250720-4,Cracker Filled,2025-07-20,6.87,,6.0,0.63,0.167,0.64,0.85,9355.0,10,0.129,0.0,Physicochemical,Fail
SPL-2026-7248,B-250720-3,Marie Biscuit,2025-07-20,6.08,28.66,3.54,0.444,0.067,0.47,1.19,16810.0,,0.169,0.144,None,Pass
SPL-2026-8422,B-250720-5,Cracker Filled,2025-07-20,6.88,21.55,,0.662,0.08,1.11,1.12,28855.0,10,0.05,0.0,Physicochemical,Fail
SPL-2026-9888,B-250720-1,Sandwich Biscuit,2025-07-20,4.7,16.63,5.66,0.667,0.049,,0.66,11120.0,4072.0,,0.085,None,Pass
SPL-2026-2742,B-250721-1,Wafer Vanilla,2025-07-21,1.43,17.3,6.38,0.583,0.054,0.67,1.73,10198.0,10,0.356,,None,Pass
SPL-2026-3307,B-250721-6,Cookies Choco Chip,2025-07-21,2.04,,7.63,0.645,0.049,1.8,1.04,9044.0,1034.0,0.02,0.124,None,Pass
SPL-2026-5314,B-250721-2,Butter Biscuit,2025-07-21,4.04,16.21,7.22,0.417,0.032,0.77,1.95,,10,0.174,0.001,None,Pass
SPL-2026-7807,B-250721-8,Butter Biscuit,2025-07-21,4.02,19.45,5.76,0.4,0.072,1.11,1.04,50,5368.0,0.08,0.02,None,Pass
SPL-2026-3749,B-250722-8,Butter Biscuit,2025-07-22,3.65,20.35,6.23,0.699,0.044,0.8,1.71,2328.0,10,0.43,0.087,None,Pass
SPL-2026-5804,B-250722-7,Butter Biscuit,2025-07-22,5.61,21.81,6.99,0.72,0.024,1.21,2.0,50,4843.0,0.626,0.359,Heavy_Metal,Fail
SPL-2026-7483,B-250722-4,Wafer Vanilla,2025-07-22,,20.64,6.31,0.617,0.156,1.6,1.3,15009.0,10,0.381,0.253,Heavy_Metal,Fail
SPL-2026-7054,B-250723-5,Cookies Choco Chip,2025-07-23,3.34,15.85,4.23,,0.051,0.76,1.18,19222.0,10,0.18,0.078,None,Pass
SPL-2026-9826,B-250723-4,Marie Biscuit,2025-07-23,1.31,15.74,7.04,0.473,0.093,1.08,1.01,1039.0,3032.0,,0.06,None,Pass
SPL-2026-9922,B-250723-3,Marie Biscuit,2025-07-23,3.58,12.11,6.33,0.474,0.016,0.3,0.12,50,6911.0,0.101,0.164,None,Pass
SPL-2026-0928,B-250724-5,Sandwich Biscuit,2025-07-24,3.46,18.97,9.37,0.551,0.035,1.71,0.43,50,894.0,0.132,0.171,None,Pass
SPL-2026-1263,B-250724-5,Cookies Choco Chip,2025-07-24,2.81,25.23,,0.498,0.0,1.02,1.2,50,7570.0,0.185,0.042,None,Pass
SPL-2026-7380,B-250724-3,Butter Biscuit,2025-07-24,4.63,23.54,7.69,0.502,0.038,1.32,1.03,11529.0,2688.0,0.129,0.021,None,Pass
SPL-2026-7528,B-250724-5,Cracker Plain,2025-07-24,2.59,16.68,8.0,0.73,0.065,0.95,0.72,,16704.0,0.095,0.061,Microbiological,Fail
SPL-2026-8048,B-250724-2,Cracker Plain,2025-07-24,4.39,24.59,10.81,0.497,0.013,0.96,0.89,50,3870.0,0.581,0.004,None,Pass
SPL-2026-8950,B-250724-8,Sandwich Biscuit,2025-07-24,3.56,22.7,3.51,0.387,0.063,0.46,1.61,50,10,0.0,0.159,None,Pass
SPL-2026-0766,B-250725-4,Wafer Vanilla,2025-07-25,4.12,20.01,,0.395,0.059,0.45,1.1,745.0,10,0.373,0.0,None,Pass
SPL-2026-2880,B-250725-3,Cookies Choco Chip,2025-07-25,5.26,,9.5,,0.041,2.03,2.39,50,1095.0,0.209,0.222,Stability,Fail
SPL-2026-3202,B-250725-4,Wafer Vanilla,2025-07-25,2.11,15.15,2.5,0.346,0.0,1.42,,6197.0,2338.0,0.106,0.034,None,Pass
SPL-2026-9454,B-250725-8,Butter Biscuit,2025-07-25,4.99,,7.99,0.757,0.0,1.48,2.65,55885.0,,0.087,0.108,Microbiological,Fail
